3729 0.001844
1996 0.001986
5512 0.002695
3752 0.002156
2651 0.001729
2350 0.003151
7974 0.002789
2920 0.000177
932 0.002541
2047 0.002012
2442 0.002337
7985 0.004281
2019 0.002199
7136 0.001960
2754 0.001368
5276 0.001636
1212 0.002585
78 0.002656
1473 0.003276
6430 0.001896
5271 0.002616
6292 0.002022
4413 0.002693
2653 0.001919
54 0.001759
6881 0.002043
814 0.002299
7245 0.001990
3170 0.000150
8192 0.001706
4850 0.001373
7788 0.001637
1589 0.001988
7375 0.000132
218 0.001722
3958 0.001771
5807 0.001780
1410 0.002610
262 0.000666
2984 0.000113
1292 0.001525
5241 0.002514
3702 0.002091
4964 0.002340
5652 0.002011
510 0.000119
141 0.001997
2034 0.003007
2377 0.000108
670 0.001721
5648 0.001436
7272 0.000118
8236 0.002230
15 0.001155
6562 0.000133
4102 0.000187
2813 0.003591
2751 0.002905
3678 0.002211
2986 0.002055
2240 0.002502
5141 0.002044
3659 0.001782
4284 0.003272
2266 0.002026
3200 0.001927
7739 0.000150
4284 0.002717
866 0.002066
3750 0.001823
7719 0.001613
1284 0.001412
5729 0.002574
2105 0.002097
5365 0.001967
5152 0.002505
833 0.000107
3755 0.001726
2307 0.002470
6205 0.001874
6087 0.000150
5856 0.002004
409 0.001530
2982 0.001942
6796 0.000166
2100 0.002461
7747 0.002820
6685 0.002008
2020 0.002949
5051 0.003752
597 0.001315
4181 0.002688
5315 0.001751
2695 0.003194
665 0.002102
5656 0.002178
393 0.004960
4585 0.000114
8243 0.002166
4340 0.001895
7650 0.001657
7102 0.000115
5156 0.000159
1645 0.002062
6140 0.000118
6221 0.002205
291 0.002215
1502 0.001689
778 0.002263
2105 0.001999
5305 0.001974
1976 0.003257
4388 0.000107
6258 0.000116
1073 0.000174
5446 0.002742
3100 0.000175
3124 0.001347
3094 0.001758
3626 0.000124
34 0.002584
3007 0.001668
6025 0.000115
7244 0.000103
4503 0.002090
3749 0.001494
5019 0.001293
5675 0.002520
3199 0.002458
5784 0.002083
6039 0.003325
608 0.002927
7542 0.000118
7788 0.002290
1853 0.001874
