2842716 0.717039
2176315 0.851243
681232 0.782807
2165273 0.833130
3051572 0.827728
1937008 0.909648
597501 0.849721
752503 0.866145
2990507 0.760741
815521 0.823320
1331085 0.707697
1051022 0.717834
1727868 0.744974
2357189 0.896239
1845900 0.734310
683579 1.025186
1533318 0.602370
1717557 0.828719
1398795 0.679799
2810011 0.926891
206637 0.839551
2401444 0.927281
333525 0.769815
1738564 0.765539
87039 0.663671
1000490 0.745984
816196 0.948354
1905111 0.880269
852068 0.757659
2543231 0.842623
2439530 0.791704
2639172 0.867939
354722 0.682518
1569613 0.739901
761510 0.923416
1799782 0.673330
2276363 0.890401
2588082 0.846753
1018126 0.715628
2489000 0.649289
2110883 0.684131
2895438 0.950684
575634 0.737505
1954688 0.809314
2830752 0.929720
2889537 0.889396
2684472 0.966457
1034829 0.599972
2447911 0.872922
2796457 0.861748
2781149 0.971992
2009205 0.850787
1316044 0.878038
3027480 0.790732
259687 0.939997
736009 0.742811
2385365 0.905139
1595445 0.799564
2313519 0.664739
2696659 0.927086
1596905 0.828857
2277092 0.922985
355271 0.860013
920682 1.018146
895039 0.788861
1711382 0.828851
1970747 0.818045
1346760 0.834059
1940627 0.806330
2828301 0.968199
2828319 0.936053
109392 0.889200
516380 0.757142
3005207 1.026335
2556001 0.963396
683590 0.920736
1430330 0.770422
2371295 0.757733
168195 0.674203
1916806 0.784636
2419572 0.810414
584340 0.988809
2533180 0.880417
1093467 0.819335
586531 0.897610
2315694 0.773311
2726512 0.873897
1204180 0.849715
339952 0.847199
2097911 0.735227
361830 0.751229
157235 0.773897
1217363 0.731388
2119036 0.686438
2528405 0.971158
621166 0.919500
1761036 0.624252
1139989 0.668174
2835656 0.844372
1291709 0.716812
