90567 0.008835
219238 0.008698
73708 0.000329
52556 0.010399
278237 0.000280
244318 0.011649
6900 0.009894
273904 0.010416
237092 0.012303
69745 0.009033
217524 0.008970
142811 0.008809
8721 0.009504
203960 0.009078
252216 0.010316
210044 0.008935
162708 0.011095
208824 0.010917
68955 0.009832
243292 0.009238
21207 0.011346
179386 0.007439
196203 0.008764
427 0.009472
248208 0.008773
59027 0.007786
85612 0.009129
5805 0.010845
171194 0.010369
28340 0.012578
34910 0.007523
237084 0.011130
178955 0.009760
256567 0.007849
185636 0.009698
107686 0.008270
97349 0.000281
196458 0.008225
221116 0.008593
241622 0.010332
81980 0.000284
170469 0.011112
271536 0.000277
8876 0.012487
60750 0.010506
51300 0.008656
98091 0.009720
130080 0.010883
93595 0.010829
230668 0.000427
141932 0.009709
85974 0.000261
140320 0.010780
67449 0.000335
154480 0.008466
184060 0.008687
209219 0.008786
107769 0.010389
44490 0.008225
266590 0.007733
16346 0.007876
214679 0.007449
214745 0.008793
12600 0.010524
255400 0.010456
207248 0.007969
277385 0.009543
256788 0.009500
277778 0.000311
5256 0.008770
11475 0.007486
119184 0.000285
24527 0.009029
20993 0.008723
218815 0.007919
64672 0.008722
200969 0.000237
160631 0.009096
205503 0.010915
281215 0.009227
94839 0.009011
94554 0.010923
36349 0.011177
67518 0.010625
179164 0.000262
12018 0.007902
42985 0.008222
37447 0.012934
107680 0.012741
105593 0.008312
266415 0.007442
166355 0.010437
180821 0.011609
214795 0.007269
182021 0.008750
65884 0.010037
84597 0.010652
93991 0.011684
208505 0.010788
1916 0.008726
5508 0.010532
260416 0.009418
62834 0.008002
145513 0.008879
222374 0.007280
71375 0.008887
276489 0.008634
134600 0.012651
192502 0.000314
112223 0.008786
50209 0.010165
272162 0.010640
253466 0.012851
260214 0.000342
237149 0.008181
227266 0.015367
66736 0.013152
92734 0.009757
142816 0.010493
240038 0.011210
165208 0.007378
124681 0.008814
214915 0.009433
262250 0.000254
193005 0.015830
110723 0.011574
135513 0.010156
132131 0.009068
207841 0.011799
84108 0.000250
211905 0.012428
135752 0.008890
183888 0.009668
243438 0.008789
199835 0.011855
140279 0.009439
81086 0.010420
181543 0.009379
273856 0.009387
65547 0.010643
29726 0.009656
278032 0.012465
36006 0.009390
195359 0.008013
86694 0.011464
279219 0.009081
55919 0.010717
87599 0.008861
178188 0.009084
264866 0.008918
176025 0.008936
185134 0.009624
239960 0.010353
126065 0.010941
153626 0.000256
64002 0.008690
239650 0.008985
159611 0.010698
161973 0.010320
276039 0.008835
61052 0.008796
159480 0.008903
949 0.012691
150893 0.009015
125852 0.008332
118042 0.008759
224868 0.009635
273983 0.000357
123254 0.010854
52383 0.008767
243400 0.008737
12843 0.009335
187588 0.008075
115897 0.011134
76451 0.000375
10758 0.010422
3625 0.011410
146383 0.008588
95848 0.010929
34089 0.007871
169682 0.010678
70010 0.011095
91748 0.010664
145338 0.010024
137625 0.008686
277538 0.009325
158873 0.008480
222016 0.009739
210090 0.010735
223503 0.007695
100052 0.012199
137177 0.008077
24734 0.008908
281256 0.010879
70238 0.010684
274661 0.007671
205988 0.010543
36653 0.011494
146345 0.009227
90992 0.009071
34690 0.008177
11670 0.010073
109405 0.009549
255422 0.007837
139520 0.011169
232912 0.010271
145286 0.009334
253002 0.009157
78205 0.008303
165980 0.009520
189984 0.009932
98497 0.010959
276314 0.000276
222527 0.007713
262533 0.009592
250179 0.009156
151577 0.008173
161978 0.008705
161861 0.008765
193160 0.008192
114171 0.008918
69295 0.012183
194432 0.010007
186309 0.012183
168994 0.008802
102316 0.010501
133047 0.009565
101487 0.010610
270998 0.008530
11241 0.009186
155010 0.009399
83802 0.000273
88267 0.008791
247454 0.010825
66674 0.009020
210657 0.009422
150665 0.011376
172407 0.007781
119201 0.008333
215373 0.012049
186509 0.008849
189267 0.000293
121183 0.008948
168954 0.010605
182559 0.009022
109218 0.009070
128780 0.009248
167624 0.009071
93419 0.000403
125605 0.008996
102514 0.010742
55640 0.011841
259151 0.000286
219443 0.008506
280395 0.009915
115261 0.009266
3994 0.012697
210797 0.008985
92615 0.008524
82451 0.009373
120105 0.009156
134473 0.008047
10850 0.008949
69516 0.012792
9844 0.008102
254033 0.011946
115905 0.007828
234693 0.010846
206101 0.012968
140098 0.011137
242168 0.010839
144254 0.009248
63593 0.010780
120943 0.000243
5989 0.000340
206093 0.011218
225390 0.010202
175225 0.008748
182654 0.009443
230296 0.010622
189640 0.000289
223820 0.008611
94074 0.011223
11348 0.010402
9483 0.008747
107195 0.010177
148068 0.011424
83726 0.008683
147505 0.008491
90617 0.011713
133931 0.008053
191392 0.011121
13705 0.009266
4158 0.008524
78415 0.008885
214092 0.008856
260079 0.009763
274770 0.007677
164457 0.009740
184465 0.011262
202650 0.010610
7781 0.008507
266555 0.010495
96366 0.010135
126106 0.008384
100628 0.008926
214810 0.009659
170967 0.009630
145641 0.010016
139521 0.000303
269997 0.009801
93323 0.000297
246021 0.009456
171606 0.009700
90237 0.007958
196332 0.007446
191936 0.010951
12669 0.008207
94664 0.008411
235669 0.009098
166865 0.009219
98854 0.008617
173432 0.009238
66019 0.008908
156554 0.010181
143661 0.011468
99521 0.010924
19382 0.011041
211629 0.009892
31932 0.000353
226314 0.008415
211020 0.000281
48710 0.011124
242781 0.009193
24999 0.008483
217846 0.000294
11862 0.012610
46302 0.009244
156678 0.011021
98119 0.010382
271249 0.009761
17046 0.010157
238725 0.010769
201160 0.007273
178404 0.009084
247407 0.008833
253676 0.007634
14953 0.014228
167164 0.009219
148417 0.012550
43316 0.009169
8509 0.009861
12373 0.012413
108082 0.008852
145564 0.008000
199652 0.008604
140355 0.008801
74325 0.009894
157670 0.009884
275690 0.000248
274909 0.010650
62356 0.007960
26133 0.008518
249524 0.000303
111955 0.009369
233166 0.012121
195490 0.010452
203537 0.007963
112625 0.008685
16472 0.008111
191715 0.007933
249930 0.009185
99072 0.009345
185598 0.009884
115010 0.009732
227472 0.010374
184804 0.008396
220250 0.000309
14956 0.008813
214493 0.012824
116535 0.008227
173757 0.000484
17306 0.008495
266457 0.009538
47763 0.010109
235075 0.009775
214377 0.008021
103161 0.008756
163451 0.009743
160130 0.007566
171326 0.009640
119356 0.009043
67733 0.009426
106305 0.000332
152557 0.012707
245821 0.013709
14687 0.009649
257018 0.011105
6590 0.008145
85542 0.009756
46233 0.009410
234736 0.007849
101212 0.009037
95615 0.008566
193167 0.007407
177785 0.009321
223482 0.008773
32344 0.007722
245160 0.009795
83423 0.009093
199359 0.010794
243525 0.009533
179923 0.011614
277238 0.009068
53830 0.000316
18629 0.009083
108627 0.012069
205994 0.009283
137053 0.007367
139509 0.008542
61532 0.008284
142810 0.007881
29974 0.000301
253060 0.000296
222322 0.011662
225244 0.000310
60175 0.011090
2413 0.008179
166094 0.012470
80824 0.008791
7503 0.009269
133572 0.008162
162866 0.009061
248844 0.008520
44970 0.009140
49366 0.008266
107806 0.010865
250102 0.009118
114919 0.010021
218641 0.010623
69322 0.000283
187058 0.011453
31414 0.000310
50771 0.009766
169607 0.011557
247806 0.008745
76255 0.011569
190731 0.012556
178326 0.010443
262587 0.008558
152292 0.008144
226369 0.000315
186456 0.008573
144159 0.009726
281514 0.007312
150905 0.008242
106979 0.008847
151884 0.008018
6597 0.010073
34549 0.010480
268195 0.008544
37896 0.009349
135252 0.008953
43431 0.010076
80392 0.000410
168871 0.009511
239011 0.008100
180090 0.009617
157002 0.007855
22762 0.007780
275668 0.008723
1529 0.008742
194999 0.007347
271318 0.008326
232718 0.009133
154587 0.009971
